serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.256627284,64,0,4.581673307,250.0,9,0,0,0,0.0,12500.0
0,0.08019409200000001,81,1,0.164128596,6500.0,7,0,2,0,0.0,9507.0
0,0.377001138,52,0,3764.0,4300.0,12,0,2,0,0.0,4300.0
0,0.000488542,47,1,1473.0,0.0,14,0,1,0,2.0,5007.0
0,0.17172668600000002,56,0,0.017038637,4166.0,2,0,0,0,0.0,3500.0
0,0.949551537,65,0,3430.0,3624.0,15,0,2,0,1.0,3624.0
0,0.17882502399999994,64,1,1503.0,3622.0,10,0,1,0,0.0,3622.0
0,0.581742628,68,1,0.370806567,2801.0,9,0,1,0,0.0,2769.0
0,0.048970496,65,0,0.143613371,10200.0,9,0,2,0,0.0,4000.0
0,0.480414069,42,1,0.116012351,6800.0,6,0,0,0,3.0,4466.0
0,0.196853543,43,0,0.429874244,20833.0,8,0,5,0,1.0,5340.0
0,0.001119808,56,0,0.190629183,3734.0,12,0,1,0,0.0,3461.0
0,0.369683403,58,1,0.573989071,4574.0,12,0,1,0,0.0,3461.0
0,0.090630043,47,1,2617.0,2500.0,7,0,1,0,0.0,2500.0
0,0.922953852,43,1,0.288371099,4677.0,9,0,0,0,0.0,12500.0
0,0.829074263,39,0,0.397341966,5868.0,10,0,1,0,2.0,3622.0
0,0.042456694,62,0,0.050863724000000006,2083.0,14,0,0,0,0.0,5751.0
0,0.073930923,59,0,0.012589928,7783.0,5,0,0,0,0.0,3960.0
0,0.028447578,42,0,0.230588235,5949.0,9,0,1,0,2.0,2769.0
0,0.01994385,54,0,0.354712042,4583.0,34,0,3,0,3.0,2000.0
0,0.6995838059999999,27,0,0.156272927,4088.0,4,0,0,0,0.0,6200.0
0,0.08479106900000001,52,1,0.153040331,21000.0,9,1,2,2,2.0,4000.0
0,0.902459712,43,3,0.381680267,8700.0,5,6,1,0,0.0,8300.0
0,0.012999705,51,0,0.501143971,11800.0,9,0,4,0,0.0,5160.0
0,0.0,86,0,0.06760595400000001,8800.0,8,0,0,0,0.0,3151.0
0,0.6445343889999999,37,0,0.201932066,6417.0,6,0,0,0,0.0,4466.0
0,1.000769157,47,0,0.205301093,4300.0,4,0,1,0,3.0,1600.0
0,0.016739665,43,0,0.114428552,7200.0,9,0,0,0,0.0,12500.0
0,0.40363774,48,0,0.203761009,4200.0,14,0,0,0,0.0,5751.0
0,0.9999999,60,0,0.161901358,2797.0,4,0,0,0,0.0,6200.0
0,0.9999999,48,0,0.413934426,19275.0,5,0,1,0,2.0,8300.0
0,1.045358186,48,1,0.569383732,11666.0,4,0,2,0,3.0,6350.0
0,0.453199165,67,0,0.561863173,3434.0,9,0,1,0,1.0,2769.0
0,0.750125595,47,0,0.359425125,7792.0,10,0,1,0,1.0,3622.0
0,0.436847522,31,6,0.074442675,7535.0,14,0,0,1,2.0,5751.0
0,1.03187251,29,0,0.0023931620000000003,2924.0,1,2,0,0,2.0,3756.0
0,0.182578019,36,0,1733.0,2552.0,8,0,1,0,1.0,2552.0
0,0.522206368,67,0,0.66843318,4339.0,12,0,2,0,1.0,4300.0
0,0.006896314000000001,41,1,0.069310286,5900.0,5,0,0,0,3.0,3960.0
0,1.103930713,26,1,0.285347044,3500.0,10,0,0,0,0.0,4479.0
0,0.049966545,49,0,0.117757971,11667.0,9,0,2,0,1.0,4000.0
0,0.007698636999999999,55,0,0.226749812,9300.0,10,0,2,0,4.0,14170.0
0,0.008976535,53,0,899.0,8000.0,6,0,1,0,0.0,8000.0
0,0.9999999,46,0,0.179078845,6404.0,2,0,2,0,0.0,0.0
0,0.478480132,31,1,0.33102618100000003,3322.0,10,0,0,0,0.0,4479.0
0,0.022130383,24,0,0.640682095,820.0,6,0,0,0,0.0,4466.0
0,0.0,34,0,0.514665445,2181.0,10,1,2,0,1.0,14170.0
0,0.03359776,55,0,0.402572033,6142.0,6,0,1,0,0.0,8000.0
0,0.9999999,42,0,0.317954578,7000.0,4,0,1,0,1.0,1600.0
0,0.013535783,49,0,732.0,1.0,11,0,1,0,3.0,13343.0
0,0.433862645,67,0,0.129234443,6700.0,9,0,0,0,1.0,12500.0
0,0.9999999,21,0,0.0,0.0,0,0,0,0,0.0,2171.0
0,0.058220355,41,0,0.289362757,8065.0,9,0,1,0,2.0,2769.0
0,0.568456293,63,0,0.397007655,8621.0,19,0,2,0,0.0,17500.0
0,0.14159849,70,0,0.016662038,3600.0,4,0,0,0,0.0,6200.0
0,0.096645697,43,0,0.422929512,6000.0,19,0,4,0,1.0,10208.0
0,0.283346507,67,1,0.08585614800000001,14500.0,10,0,0,0,0.0,4479.0
1,1.513981358,54,2,145.0,6200.0,4,0,0,0,0.0,6200.0
0,0.158880208,55,0,0.31504329,9239.0,11,0,2,0,0.0,4000.0
0,0.009111044,78,0,0.005805515,6200.0,10,0,0,0,0.0,4479.0
0,0.121473298,74,0,0.372406898,4000.0,12,0,2,0,0.0,4300.0
0,0.0,61,0,0.235226752,8731.0,8,0,2,0,0.0,4000.0
0,0.9999999,52,0,0.058900239000000014,4600.0,2,0,0,0,2.0,3500.0
0,0.021622979,41,0,1378.0,2500.0,7,0,1,0,0.0,2500.0
0,0.99996219,66,0,0.224027947,13167.0,9,0,1,0,0.0,2769.0
0,0.650074058,44,1,5790.0,6308.0,13,0,3,0,0.0,6308.0
0,0.936553172,65,3,0.441912232,9433.0,6,0,2,0,0.0,8000.0
0,0.404299898,53,0,0.339406733,9000.0,8,0,2,0,0.0,4000.0
0,0.71314741,63,1,0.145588874,2300.0,3,0,0,0,0.0,970.0
0,0.073151349,57,0,0.401510943,9000.0,12,0,3,0,0.0,25000.0
1,0.876123876,41,1,220.0,6200.0,4,3,0,0,0.0,6200.0
0,0.016157598000000002,54,0,0.13228734,6500.0,12,0,1,0,1.0,3461.0
0,0.224268783,46,0,2379.0,13343.0,11,0,1,0,4.0,13343.0
0,0.003999867,55,0,0.001953125,1535.0,3,0,0,0,0.0,970.0
0,0.005308898,80,0,3.0,4466.0,6,0,0,0,0.0,4466.0
0,0.00952089,62,0,0.070377479,4688.0,9,0,0,0,0.0,12500.0
0,0.042096375,60,0,0.30703194,7920.0,15,0,2,0,0.0,3624.0
0,0.55796152,56,0,0.510744628,2000.0,7,0,0,0,0.0,6000.0
0,0.383478401,67,0,4368.0,8300.0,5,0,1,0,0.0,8300.0
0,0.00966139,67,0,2612.0,10400.0,18,0,3,0,0.0,10400.0
0,0.977301135,67,0,0.160467436,14033.0,10,0,1,0,1.0,3622.0
0,0.160122882,68,0,0.312127237,3017.0,11,0,1,0,0.0,13343.0
0,0.942588053,60,0,338.0,5751.0,14,0,0,0,0.0,5751.0
0,0.024348684,66,0,0.347118063,4666.0,10,0,1,0,0.0,3622.0
0,0.101095417,67,0,0.407830617,5950.0,14,0,2,0,0.0,8166.0
0,0.001913839,84,0,0.038314176,260.0,17,0,0,0,0.0,3780.0
0,14.12718204,64,3,0.380558428,2900.0,3,0,1,1,0.0,7500.0
0,0.116606415,66,0,0.048158074,25000.0,4,0,1,0,0.0,1600.0
0,0.324481556,54,0,0.336783908,8500.0,14,0,1,0,1.0,5007.0
0,0.253057457,40,0,2067.0,2552.0,8,2,1,0,2.0,2552.0
0,0.476197279,41,0,0.567520053,9100.0,10,0,3,0,3.0,5500.0
0,0.006397440999999999,24,0,0.0,416.0,2,0,0,0,0.0,3500.0
0,0.17569874600000002,55,0,0.013272705,8136.0,2,0,0,0,0.0,3500.0
0,0.061226998,58,0,0.380499284,9773.0,8,0,1,0,1.0,2552.0
0,0.9999999,35,0,4911.0,10000.0,13,1,4,0,0.0,10000.0
0,0.028219436,69,0,0.024263432,1730.0,5,0,0,0,0.0,3960.0
1,0.950078241,41,1,2466.0,2552.0,8,0,1,1,0.0,2552.0
0,0.114496183,72,0,800.0,9507.0,7,0,2,0,0.0,9507.0
0,0.495864307,65,0,0.21808269,2200.0,13,0,0,0,0.0,3764.0
0,0.457121089,80,0,0.521363967,19237.0,7,0,3,0,0.0,4900.0
0,0.039474311,53,0,2168.0,1600.0,4,0,1,0,0.0,1600.0
0,0.845820129,44,1,0.199502023,6425.0,5,0,0,0,2.0,3960.0
0,0.025278896,49,0,0.501193951,3768.0,8,0,2,0,2.0,4000.0
0,4.084547272,32,0,2429.0,2500.0,7,0,1,0,0.0,2500.0
0,0.955459855,57,0,2517.0,2500.0,7,0,1,0,0.0,2500.0
0,0.06331052200000001,62,0,60.0,3960.0,5,0,0,0,0.0,3960.0
1,0.002036527,67,0,0.081590675,5833.0,7,0,0,0,0.0,6000.0
0,0.021407738,51,0,1130.0,7700.0,13,0,1,0,0.0,7700.0
0,0.926952813,61,0,1467.0,8300.0,5,0,1,0,0.0,8300.0
0,0.9999999,42,0,0.368866328,6500.0,8,0,1,0,0.0,2552.0
0,0.612774451,28,0,81.0,0.0,1,0,0,0,0.0,3756.0
0,0.045952153,59,0,226.0,8574.0,12,0,0,0,0.0,8574.0
0,0.0,45,0,0.26295986600000004,7175.0,6,0,1,0,2.0,8000.0
0,1.017982018,22,0,0.07730756400000001,3000.0,2,0,0,0,0.0,3500.0
1,0.6713074290000001,69,6,0.212590952,3160.0,11,2,0,0,1.0,2582.0
0,0.005949921,73,0,0.137875101,2465.0,4,0,0,0,0.0,6200.0
0,0.153631105,50,0,0.173818848,12000.0,10,0,1,0,4.0,3622.0
1,1.263473054,37,1,0.335584977,3700.0,6,2,1,5,1.0,8000.0
0,0.028158874,48,0,0.304705472,14344.0,6,0,4,0,0.0,7100.0
0,0.855499907,53,0,0.422251245,12250.0,9,0,1,0,2.0,2769.0
0,0.062888236,81,0,0.353176366,2250.0,8,0,1,0,0.0,2552.0
0,0.548873642,67,0,0.399834983,6059.0,8,0,1,0,0.0,2552.0
0,0.8414022109999999,81,0,0.766681798,4405.0,20,0,0,0,0.0,11000.0
0,0.230823401,52,0,7298.0,4166.0,19,0,1,0,2.0,4166.0
0,0.26760644100000003,38,0,0.16256748699999998,5000.0,7,0,0,0,3.0,6000.0
1,0.6046976510000001,27,0,0.132289237,3000.0,8,0,0,0,0.0,3151.0
0,0.03745876,51,0,0.442719261,2382.0,9,0,1,0,0.0,2769.0
0,0.724685021,42,0,0.30948696600000003,8400.0,6,1,1,0,2.0,8000.0
0,0.931213757,64,0,0.348089172,3139.0,5,0,1,0,0.0,8300.0
0,0.114588349,33,0,0.6781133640000001,4833.0,8,0,2,0,0.0,4000.0
0,0.033904439,53,0,0.561676211,11000.0,8,0,1,0,4.0,2552.0
0,0.275897095,55,0,0.443777854,5833.0,20,0,1,0,0.0,97000.0
0,0.043656407,59,1,0.201277337,10333.0,4,0,1,0,3.0,1600.0
0,0.418269755,61,0,1268.0,8300.0,5,0,1,0,1.0,8300.0
1,0.9999999,38,0,0.110065535,5950.0,2,1,0,0,3.0,3500.0
0,0.204043571,54,0,0.269105312,8583.0,12,0,2,0,4.0,4300.0
0,0.852959157,63,1,0.5729654470000001,7900.0,24,0,1,0,0.0,6844.0
0,0.105476673,58,0,1307.0,2500.0,7,1,1,0,0.0,2500.0
0,0.150923272,81,0,0.214224507,3500.0,5,0,1,0,0.0,8300.0
1,0.801846422,66,6,0.449174368,6600.0,12,0,3,0,0.0,25000.0
0,0.887164635,48,2,0.275377792,12175.0,12,0,2,0,4.0,4300.0
0,0.024078624,27,0,0.242504997,1500.0,14,0,0,0,0.0,5751.0
0,0.6815664709999999,58,0,0.17775184800000002,15425.0,9,0,1,0,1.0,2769.0
1,0.061226905,39,0,0.4322939670000001,11320.0,14,0,5,0,5.0,11700.0
0,0.113557311,63,0,0.347686975,7500.0,20,0,2,0,0.0,6250.0
0,0.026966367,37,0,0.08889292900000001,5500.0,9,0,0,0,1.0,12500.0
0,0.01365562,57,0,0.146612835,21300.0,8,0,2,0,3.0,4000.0
0,0.225877412,46,0,0.314521112,4854.0,2,0,1,0,2.0,3781.0
0,0.0,41,0,997.0,1600.0,4,0,1,0,1.0,1600.0
0,0.017048365,44,0,0.029495084,6000.0,4,0,0,0,3.0,6200.0
0,0.0075561069999999985,73,0,0.003747658,1600.0,3,0,0,0,0.0,970.0
0,0.016332789,48,2,1.71685543,1500.0,6,1,2,0,2.0,8000.0
0,0.03478908,40,0,0.00659868,3333.0,1,0,0,0,2.0,3756.0
1,0.978695073,27,2,0.3885,1999.0,5,3,0,1,0.0,3960.0
0,0.08575566400000001,47,0,1940.0,8300.0,5,0,1,0,0.0,8300.0
0,0.167686405,63,0,0.338326406,12750.0,18,0,2,0,1.0,6401.0
0,0.006104474,85,0,0.000939261,6387.0,5,0,0,0,0.0,3960.0
0,0.078148112,53,0,0.373481166,6583.0,10,0,1,0,3.0,3622.0
0,0.017205577,58,0,0.00575922,9028.0,18,0,0,0,0.0,5420.0
1,0.9999999,44,1,0.604059376,3300.0,3,0,1,2,5.0,7500.0
0,0.05252518,51,0,0.125810056,4474.0,7,0,0,0,0.0,6000.0
0,0.061335912,81,0,0.018379202,10500.0,11,0,0,0,0.0,2582.0
0,0.9999999,38,0,0.443704197,1500.0,3,0,0,0,0.0,970.0
0,0.020199192,77,0,0.210114574,16233.0,3,0,1,0,1.0,7500.0
0,0.12744437,30,0,0.391101346,3640.0,6,0,1,0,0.0,8000.0
0,0.618015279,41,0,0.46489379,6166.0,7,0,1,0,2.0,2500.0
0,0.813457695,26,0,0.109722569,4000.0,4,0,0,0,0.0,6200.0
0,0.005488757,42,0,3377.0,4000.0,9,0,2,0,0.0,4000.0
0,0.549163935,47,2,2.131245836,1500.0,13,0,1,0,0.0,7700.0
0,0.662789511,43,1,969.0,3960.0,5,0,0,1,1.0,3960.0
0,0.054572293,62,0,112.0,3960.0,5,0,0,0,0.0,3960.0
0,0.034327385,45,0,0.148053059,4673.0,9,0,1,0,3.0,2769.0
0,0.350135239,57,0,0.32795315,7000.0,9,0,1,0,2.0,2769.0
0,0.182856625,58,1,0.325489282,8583.0,9,0,1,0,0.0,2769.0
0,1827.0,41,0,0.482371613,8820.0,4,0,2,0,3.0,6350.0
0,0.220404168,60,0,0.406299475,12000.0,8,0,3,0,2.0,31666.0
0,0.321278956,53,0,0.730412652,5500.0,16,0,2,0,4.0,1.0
0,0.603141045,53,0,0.366558991,6500.0,5,0,1,0,0.0,8300.0
0,0.385703206,42,0,0.652069586,5000.0,14,0,2,0,0.0,8166.0
0,0.632195401,25,0,0.329177057,400.0,2,0,0,0,0.0,3500.0
1,0.915394707,58,2,0.603046775,14900.0,14,0,6,0,0.0,12999.0
0,0.49580409,41,0,0.357202378,18000.0,5,0,2,0,3.0,3580.0
0,0.101793214,62,0,1192.0,9507.0,7,0,2,0,2.0,9507.0
0,0.9999999,57,0,0.0,2762.0,0,0,0,0,0.0,2171.0
0,0.119052775,60,0,1769.0,13343.0,11,0,1,0,0.0,13343.0
0,0.151302517,46,0,677.0,1600.0,4,0,1,0,0.0,1600.0
0,0.274941664,56,0,0.356038364,5108.0,16,0,1,0,0.0,11786.0
0,0.259987379,32,3,0.669724771,6866.0,15,0,3,0,0.0,1860.0
0,0.010196387,74,0,0.419195483,4250.0,13,0,1,0,0.0,7700.0
0,0.127328617,50,0,0.207402541,9131.0,4,0,1,0,2.0,1600.0
0,0.9999999,41,0,410.0,3500.0,2,0,0,0,2.0,3500.0
0,0.008084761999999999,59,0,0.001589825,3144.0,4,0,0,0,1.0,6200.0
0,0.021069639,63,0,1619.0,2552.0,8,0,1,0,0.0,2552.0
0,0.158730159,33,0,0.007883817,4819.0,3,0,0,0,1.0,970.0
0,0.08951983699999999,68,0,179.0,12500.0,9,0,0,0,0.0,12500.0
0,1.00465437,38,2,4.258823529,1189.0,5,0,2,0,1.0,3580.0
0,0.180319766,59,0,0.5747973470000001,5427.0,12,0,1,0,0.0,3461.0
0,0.01965309,39,0,15.0,6200.0,4,0,0,0,0.0,6200.0
0,0.390451346,46,0,0.603662751,8681.0,9,0,5,0,3.0,7440.0
0,0.9999999,46,0,0.168957761,4000.0,1,0,0,0,1.0,3756.0
0,0.9999999,83,3,0.703306524,2237.0,4,0,1,0,1.0,1600.0
0,0.9999999,58,0,1363.0,4000.0,1,2,1,0,0.0,4000.0
0,0.615492341,43,0,0.455636091,4000.0,8,0,2,0,1.0,4000.0
1,0.589174118,54,4,0.35391152200000003,4000.0,8,1,0,1,0.0,3151.0
0,0.365246651,29,0,0.172406132,4500.0,8,0,0,0,3.0,3151.0
0,0.154970385,33,0,0.190461908,3333.0,4,0,0,0,0.0,6200.0
0,0.9999999,39,1,0.6722212959999999,6000.0,5,0,2,0,2.0,3580.0
0,0.170123322,54,2,0.992964897,13787.0,27,1,10,0,1.0,11100.0
0,0.923173073,66,0,0.644154954,5833.0,9,0,1,0,0.0,2769.0
0,0.631343574,39,0,0.49696831,8740.0,12,0,4,0,0.0,14003.0
0,0.142652146,40,0,0.147403182,3330.0,5,0,0,0,0.0,3960.0
0,0.258093548,36,0,0.243533123,3169.0,5,0,0,0,0.0,3960.0
0,0.0,26,0,0.025616877000000003,5308.0,3,0,0,0,1.0,970.0
0,0.005576709,48,0,4953.0,11583.0,10,0,4,0,0.0,11583.0
0,0.526662894,66,0,1.039971449,1400.0,6,0,1,0,0.0,8000.0
0,0.317278045,50,0,0.573416977,5100.0,8,0,1,0,2.0,2552.0
0,0.947871026,41,0,1488.0,6200.0,4,0,0,0,1.0,6200.0
0,0.094336468,66,0,0.048409633,12166.0,6,0,0,0,0.0,4466.0
0,0.023189372000000003,72,0,0.278313965,5076.0,3,0,1,0,0.0,7500.0
0,0.09870491,48,0,0.291141772,5000.0,4,0,1,0,0.0,1600.0
0,0.414563991,49,0,0.143824027,6500.0,5,0,0,0,2.0,3960.0
0,0.065008317,43,0,0.212909943,9604.0,11,0,2,0,3.0,4000.0
0,0.429739965,56,0,0.5280871070000001,8081.0,17,0,3,0,0.0,10000.0
0,0.127656728,57,0,3091.0,26012.0,13,0,2,0,0.0,26012.0
0,0.066859481,59,0,0.012335987,8916.0,8,0,0,0,1.0,3151.0
0,0.30499390000000004,53,0,0.692253021,2813.0,14,0,1,0,1.0,5007.0
0,0.09006767800000001,49,0,0.261570106,8750.0,15,0,1,0,3.0,8868.0
0,0.84390033,34,0,0.154004999,9200.0,7,0,0,0,1.0,6000.0
0,0.126445417,67,0,0.286080878,11300.0,8,0,3,0,1.0,31666.0
0,0.7157613279999999,61,0,0.426391009,7206.0,32,0,0,0,0.0,2800.0
0,0.336959561,54,0,1327.0,13343.0,11,0,1,0,0.0,13343.0
0,0.016936628000000002,60,0,10888.0,8516.0,17,0,4,0,2.0,8516.0
0,0.063523495,81,1,0.220496894,7083.0,9,0,1,0,0.0,2769.0
0,0.0,35,0,6162.0,4900.0,7,0,3,0,3.0,4900.0
0,0.074923691,49,0,0.09536459,7528.0,4,0,0,0,0.0,6200.0
0,0.701316843,57,0,0.310875442,4808.0,8,0,0,0,0.0,3151.0
0,0.025803113,47,0,0.456142537,8025.0,14,0,2,0,0.0,8166.0
0,0.564996632,32,0,0.10155692,7000.0,3,0,0,0,0.0,970.0
0,0.42700913,42,0,0.140478882,9730.0,6,0,0,0,3.0,4466.0
0,0.074976267,37,0,0.039993444,6100.0,8,0,0,0,3.0,3151.0
0,0.050529965,40,0,0.003863038,5694.0,1,0,0,0,0.0,3756.0
0,0.102494548,46,0,3313.0,3580.0,5,0,2,0,3.0,3580.0
0,0.08540417,67,0,0.0026338890000000004,3416.0,3,0,0,0,0.0,970.0
0,0.063286411,59,0,0.564591181,4512.0,18,0,2,0,0.0,6401.0
0,0.0,34,0,1.67061436,1350.0,6,0,1,0,0.0,8000.0
1,0.188929388,45,1,0.054856963,6361.0,12,1,0,0,2.0,8574.0
0,0.04465281,88,0,0.27130762,5314.0,6,0,1,0,0.0,8000.0
0,0.69698869,45,0,0.791963084,5200.0,12,0,2,0,3.0,4300.0
0,0.786298653,38,0,0.429489468,2800.0,10,0,0,0,2.0,4479.0
0,0.8030103679999999,56,1,3216.0,4000.0,9,0,2,0,0.0,4000.0
0,0.011121409,74,0,0.347236926,9445.0,7,0,1,0,0.0,2500.0
0,0.67019415,36,0,0.441725862,3800.0,17,0,1,0,0.0,8316.0
0,0.023173553,62,0,1951.0,3461.0,12,0,1,0,2.0,3461.0
0,0.212624528,52,4,0.334188842,7402.0,15,0,2,1,3.0,3624.0
0,0.012843349,33,0,445.0,3960.0,5,0,0,0,0.0,3960.0
0,0.006315552,49,0,0.796080659,3520.0,13,0,1,0,0.0,7700.0
0,0.5277724020000001,34,0,0.414587576,7855.0,7,0,1,1,2.0,2500.0
0,0.011943428999999998,52,0,2.451097804,500.0,7,0,1,0,2.0,2500.0
0,0.692401708,43,0,0.639748226,7466.0,11,0,2,0,2.0,4000.0
0,0.013105988,58,0,0.318372154,15283.0,17,0,4,0,0.0,8516.0
0,0.213545338,61,0,0.499711594,5200.0,7,0,1,0,1.0,2500.0
0,0.084480352,64,0,0.162718105,12493.0,9,0,1,0,0.0,2769.0
0,0.6241633360000001,65,0,6736.0,12500.0,18,0,4,0,0.0,12500.0
0,0.975995393,46,1,0.623317935,9957.0,10,0,3,0,0.0,5500.0
0,0.008197025,56,0,2844.0,8300.0,5,0,1,0,0.0,8300.0
1,0.042990557,60,0,1707.0,2552.0,8,1,1,0,0.0,2552.0
0,0.077118458,30,0,0.4135669870000001,8844.0,16,0,1,0,2.0,11786.0
0,0.003831418,79,0,4.0,6200.0,4,0,0,0,0.0,6200.0
0,0.057512574,61,0,0.022306548,19500.0,22,0,1,0,3.0,9000.0
1,0.9999999,70,0,2758.0,3781.0,2,1,1,1,0.0,3781.0
0,0.05986454,44,0,3.468288445,1150.0,9,0,2,0,0.0,4000.0
0,0.576745748,75,0,1594.0,3764.0,13,0,0,0,0.0,3764.0
0,0.550518076,52,1,1.762067284,2050.0,13,0,3,0,0.0,6308.0
0,0.9999999,61,0,0.282986524,21000.0,9,0,2,0,0.0,4000.0
0,0.013013807,41,0,0.5443371379999999,3416.0,5,0,2,0,0.0,3580.0
0,0.000267426,50,0,0.397770219,5291.0,8,0,1,0,0.0,2552.0
1,0.148034162,78,0,0.469932867,7000.0,12,0,1,0,0.0,3461.0
0,0.010209076,65,0,0.319974282,4665.0,8,0,1,0,0.0,2552.0
0,0.035549877,76,0,0.01599543,3500.0,4,0,0,0,0.0,6200.0
0,0.08756249699999999,63,0,0.4681636420000001,6501.0,8,0,3,0,0.0,31666.0
0,0.166204695,49,0,4921.0,6350.0,4,0,2,0,0.0,6350.0
0,0.269092363,23,0,0.079250247,3040.0,3,0,0,0,0.0,970.0
0,0.07666502900000001,63,0,0.19925638,5916.0,7,0,1,0,0.0,2500.0
0,0.077409367,52,0,0.502921476,7016.0,12,0,4,0,1.0,14003.0
0,0.021430056,67,0,0.007029451,8250.0,12,0,0,0,0.0,8574.0
0,0.7298378870000001,53,0,2819.0,5007.0,14,0,1,0,0.0,5007.0
0,0.0436027,37,0,0.339587242,5329.0,7,0,1,0,2.0,2500.0
0,0.459582198,25,0,0.018447348,1300.0,2,0,0,0,0.0,3500.0
0,0.376156944,56,0,0.437053663,4900.0,12,0,2,0,0.0,4300.0
0,0.20901617,36,0,0.381667449,6392.0,12,0,2,0,2.0,4300.0
0,0.002790265,50,0,1.796135909,1500.0,8,0,1,0,1.0,2552.0
0,0.047698723,58,0,0.114353241,11000.0,10,0,2,0,0.0,14170.0
0,0.190227527,63,0,0.523702032,3100.0,8,0,1,0,0.0,2552.0
0,0.0,75,0,0.5305867670000001,800.0,1,0,0,0,0.0,3756.0
0,0.26751744,59,0,2343.0,1.0,14,0,2,0,0.0,8166.0
0,0.001538402,70,0,0.16957739,7500.0,7,0,2,0,0.0,9507.0
0,0.162429571,54,0,0.347887584,16260.0,11,0,2,0,0.0,4000.0
0,0.046458261,58,0,0.027628982000000003,3546.0,11,0,0,0,1.0,2582.0
0,0.0,74,0,0.227602431,5100.0,9,0,2,0,0.0,4000.0
0,0.9999999,51,0,0.16354780800000002,3900.0,6,0,1,0,1.0,8000.0
0,0.169902465,32,0,0.27144286100000004,7997.0,12,0,0,0,1.0,8574.0
0,0.06316574,36,0,0.288570989,6500.0,15,0,2,0,2.0,3624.0
0,0.00094592,64,0,0.375635364,12000.0,9,0,3,0,1.0,3583.0
0,0.7708682029999999,43,0,0.45362685,5541.0,7,0,1,0,0.0,2500.0
0,0.017521358,57,0,382.0,3622.0,10,0,1,0,0.0,3622.0
1,0.466962798,26,1,24.0,3500.0,2,2,0,0,0.0,3500.0
0,0.9999999,56,0,2181.0,1600.0,4,0,1,0,0.0,1600.0
0,0.9999999,34,0,405.0,3500.0,2,0,0,0,0.0,3500.0
0,0.374853114,41,0,0.434442836,3454.0,5,1,0,0,1.0,3960.0
0,0.407322889,59,0,0.263308232,3850.0,5,0,0,0,2.0,3960.0
0,0.450880539,50,0,0.502287748,5900.0,10,0,2,0,0.0,14170.0
0,0.000477829,72,0,2912.0,3624.0,15,0,2,0,0.0,3624.0
0,0.0374874,46,0,0.323167683,10000.0,9,0,3,0,2.0,3583.0
0,0.8962371720000001,51,1,0.38355456,5800.0,11,0,1,0,0.0,13343.0
0,0.158586211,33,0,0.037134016,4200.0,4,0,0,0,1.0,6200.0
0,0.001525924,61,0,0.222970805,3116.0,5,0,0,0,0.0,3960.0
0,0.382460141,49,0,613.0,970.0,3,0,0,0,0.0,970.0
0,0.433663716,49,0,6543.0,4000.0,9,0,2,0,0.0,4000.0
0,0.072315559,63,0,0.303058316,12980.0,17,0,1,0,2.0,8316.0
0,0.02322768,48,0,0.184714328,6685.0,13,0,0,0,0.0,3764.0
0,0.005068986,61,0,0.431522916,11083.0,16,0,3,0,0.0,6550.0
0,0.519427629,49,0,0.67397761,8753.0,11,0,2,0,0.0,4000.0
0,0.553659626,44,0,0.480296436,8500.0,11,0,1,0,0.0,13343.0
0,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0,2500.0
0,0.07416165599999999,51,0,2112.0,4000.0,11,0,2,0,1.0,4000.0
0,0.0,86,0,0.0,1113.0,1,0,0,0,1.0,3756.0
0,0.558620595,53,0,0.935884178,2900.0,8,0,1,0,0.0,2552.0
0,0.277402152,39,0,0.174765015,6276.0,5,0,1,0,2.0,8300.0
1,0.9999999,65,1,702.0,970.0,3,1,0,0,0.0,970.0
0,0.68962118,37,0,0.268131868,2274.0,3,0,0,1,1.0,970.0
0,0.025949913,42,0,4166.0,13343.0,11,0,1,0,0.0,13343.0
0,0.0,79,0,0.0,3500.0,2,0,0,0,0.0,3500.0
0,0.057844374,59,0,0.543086172,4989.0,3,0,1,0,0.0,7500.0
0,0.194490275,62,0,1822.0,7500.0,3,0,1,0,0.0,7500.0
0,0.223969715,53,0,3870.0,3461.0,12,0,1,0,0.0,3461.0
0,0.0,57,0,0.23423536,16000.0,5,0,3,0,2.0,19444.0
0,0.113557358,47,0,2611.0,2552.0,8,0,1,0,0.0,2552.0
0,0.470618791,61,1,0.377498572,1750.0,8,0,0,0,0.0,3151.0
0,0.467191635,62,0,0.524622049,11310.0,11,0,3,0,0.0,6709.0
0,0.015756061000000002,66,0,0.014985015,1000.0,9,0,0,0,0.0,12500.0
0,0.09177997,52,0,0.189902125,8377.0,9,0,1,0,4.0,2769.0
0,0.07395528700000001,35,0,0.042374226,6300.0,6,0,0,0,3.0,4466.0
0,0.052265003,77,0,648.0,13343.0,11,0,1,0,0.0,13343.0
0,0.018912632,57,0,2135.0,14170.0,10,0,2,0,0.0,14170.0
1,0.612644579,55,0,0.263680832,6541.0,9,0,0,0,0.0,12500.0
